symbol,prototype,trade_id,entry_time,base_leverage,final_leverage,atr_pct,atr_pct_rank,equity_drawdown_before_entry,recent_3_loss_count,reason
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,24,2024-03-21 00:31:00+00:00,4.0,2.0,0.007858464506157244,0.8928012519561815,0.1820913485423068,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,25,2024-03-21 08:46:00+00:00,4.0,2.0,0.006861251448426436,0.8200312989045383,0.19269188184422048,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,26,2024-03-25 04:46:00+00:00,4.0,1.0,0.004042914416625768,0.31690140845070425,0.22093190057793322,2,drawdown_gt_20pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,27,2024-03-27 13:01:00+00:00,4.0,2.0,0.004905150026313545,0.5125195618153364,0.18856817633803957,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,28,2024-04-04 17:46:00+00:00,4.0,1.0,0.00430854143864617,0.3646322378716745,0.22092574868948012,2,drawdown_gt_20pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,29,2024-04-06 22:46:00+00:00,4.0,1.0,0.003011934879140058,0.12832550860719874,0.24059742593447564,2,drawdown_gt_20pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,30,2024-04-08 07:31:00+00:00,4.0,1.0,0.0029608678956559464,0.12284820031298904,0.23780873476916675,2,drawdown_gt_20pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,31,2024-04-20 15:31:00+00:00,4.0,2.0,0.003526215641986606,0.21283255086071987,0.18625131483701918,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,32,2024-04-24 04:46:00+00:00,4.0,2.0,0.0040043564742265805,0.310641627543036,0.15188767221512478,0,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,33,2024-04-27 17:31:00+00:00,4.0,2.0,0.004803995057005313,0.48826291079812206,0.16763346653150002,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,34,2024-05-03 20:16:00+00:00,4.0,2.0,0.0031032606771160287,0.14162754303599373,0.10598236379981896,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,35,2024-05-04 10:46:00+00:00,4.0,4.0,0.003470084235425863,0.20187793427230047,0.09748492774254602,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,36,2024-05-06 08:16:00+00:00,4.0,2.0,0.004592501564969229,0.43661971830985913,0.1370274825901533,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,37,2024-05-15 23:31:00+00:00,4.0,2.0,0.002915187777718186,0.11189358372456965,0.1553029350640932,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,38,2024-05-17 12:46:00+00:00,4.0,2.0,0.003778511121826084,0.2597809076682316,0.1664087582584246,3,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,39,2024-05-20 19:16:00+00:00,4.0,2.0,0.008742888182444569,0.9428794992175273,0.15229811904381152,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,40,2024-05-23 07:31:00+00:00,4.0,10.0,0.004308602159770127,0.365414710485133,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,41,2024-05-26 03:46:00+00:00,4.0,2.0,0.0027502377519868014,0.08841940532081377,0.14235654848621082,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,42,2024-06-01 21:31:00+00:00,4.0,4.0,0.0015333607292289328,0.00782472613458529,0.07055410949547203,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,43,2024-06-15 12:46:00+00:00,4.0,4.0,0.002909586765729161,0.11032863849765258,0.08867261594183551,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,44,2024-06-16 22:01:00+00:00,4.0,4.0,0.0031945914168136206,0.15101721439749607,0.08646186058130656,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,45,2024-06-27 12:01:00+00:00,4.0,2.0,0.0035643568475086803,0.2237871674491393,0.11739721112599688,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,46,2024-06-30 22:16:00+00:00,4.0,2.0,0.0029034997290617493,0.10954616588419405,0.10216072210611771,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,47,2024-07-10 04:16:00+00:00,4.0,4.0,0.005014616821643668,0.543035993740219,0.07284100507920555,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,48,2024-07-13 09:16:00+00:00,4.0,4.0,0.0022063833037411266,0.03599374021909233,0.08406684426549982,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,49,2024-07-14 21:46:00+00:00,4.0,10.0,0.0028165674237234594,0.09702660406885759,0.030631240645516367,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,50,2024-07-20 17:31:00+00:00,4.0,10.0,0.003489813435508568,0.20344287949921752,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,51,2024-07-27 13:01:00+00:00,4.0,10.0,0.0029458458357921134,0.11815336463223787,0.03949804471493379,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,52,2024-08-08 21:46:00+00:00,4.0,2.0,0.006528171922419724,0.7769953051643192,0.10945247736775565,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,53,2024-08-11 03:16:00+00:00,4.0,4.0,0.00432165876102962,0.3685446009389671,0.09258223586003334,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,54,2024-08-14 05:01:00+00:00,4.0,4.0,0.0044429005771448,0.4061032863849765,0.08480497002247267,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,55,2024-08-23 05:16:00+00:00,4.0,2.0,0.0027060712561335688,0.08528951486697965,0.13067171484498885,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,56,2024-08-23 14:01:00+00:00,4.0,2.0,0.0037661763167411676,0.25586854460093894,0.13489360731436484,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,57,2024-08-23 17:46:00+00:00,4.0,2.0,0.006556988732271846,0.7871674491392802,0.15669098081347788,3,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,58,2024-08-24 16:16:00+00:00,4.0,2.0,0.0037580204911761297,0.2543035993740219,0.12586616450430144,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,59,2024-09-10 18:31:00+00:00,4.0,2.0,0.0053396655484778946,0.6095461658841941,0.1282563249775328,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,60,2024-09-13 15:16:00+00:00,4.0,2.0,0.005410509751146353,0.6251956181533647,0.12900857774611796,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,61,2024-09-20 03:46:00+00:00,4.0,4.0,0.004656930830588502,0.44679186228482004,0.09697527485409885,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,62,2024-09-21 23:16:00+00:00,4.0,10.0,0.002209648735100921,0.036776212832550864,0.017272982690460292,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,63,2024-10-07 00:31:00+00:00,4.0,10.0,0.004610424732243016,0.4381846635367762,0.0,0,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,64,2024-10-11 15:01:00+00:00,4.0,10.0,0.004089359737758724,0.325508607198748,0.0,0,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,65,2024-10-14 03:31:00+00:00,4.0,10.0,0.004407259162183105,0.39593114241001565,0.0,0,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,66,2024-10-15 13:46:00+00:00,4.0,4.0,0.0060304348802899775,0.7198748043818466,0.0,0,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,67,2024-10-20 13:46:00+00:00,4.0,4.0,0.0018987450511289633,0.02190923317683881,0.0815073233491278,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,68,2024-10-28 09:46:00+00:00,4.0,10.0,0.004345704854048046,0.3748043818466354,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,69,2024-10-28 22:01:00+00:00,4.0,4.0,0.005137553219171652,0.5665101721439749,0.06456804982048792,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,70,2024-10-30 06:01:00+00:00,4.0,10.0,0.003894027932883575,0.28325508607198746,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,71,2024-11-06 02:16:00+00:00,4.0,3.0,0.00868280383484643,0.9374021909233177,0.02012655785176798,2,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,72,2024-11-08 00:01:00+00:00,4.0,3.0,0.006958899349535331,0.8278560250391236,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,73,2024-11-09 05:31:00+00:00,4.0,10.0,0.0041340635611388,0.33411580594679186,0.00887155640876336,2,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,74,2024-11-09 22:46:00+00:00,4.0,10.0,0.004739834293770836,0.4702660406885759,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,75,2024-11-11 18:46:00+00:00,4.0,3.0,0.009661338751455096,0.9702660406885759,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,76,2024-11-16 11:46:00+00:00,4.0,10.0,0.004878994676891697,0.5086071987480438,0.028162647420437503,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,77,2024-11-21 12:01:00+00:00,4.0,4.0,0.005425784032787864,0.6314553990610329,0.09315695771895671,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,78,2024-11-22 04:16:00+00:00,4.0,3.0,0.0066715578625974456,0.8004694835680751,0.0,2,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,79,2024-11-23 08:16:00+00:00,4.0,10.0,0.004172341859790991,0.3427230046948357,0.020138223768623842,2,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,80,2024-11-25 07:31:00+00:00,4.0,10.0,0.004150403597462724,0.3395931142410016,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,81,2024-11-27 10:31:00+00:00,4.0,10.0,0.004701963073179562,0.46087636932707354,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,82,2024-11-30 05:46:00+00:00,4.0,4.0,0.005812149324318305,0.6940532081377152,0.0,0,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,83,2024-12-04 15:16:00+00:00,4.0,3.0,0.00787028391468209,0.8943661971830986,0.032448582077182375,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,84,2024-12-06 14:46:00+00:00,4.0,3.0,0.006883194716549356,0.8215962441314554,0.03597003433654178,2,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,85,2024-12-12 02:46:00+00:00,4.0,10.0,0.004135807379125846,0.3348982785602504,0.0,2,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,86,2024-12-16 17:31:00+00:00,4.0,4.0,0.0066189745353488335,0.7934272300469484,0.0,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,87,2024-12-23 22:16:00+00:00,4.0,3.0,0.00816370163752817,0.9139280125195618,0.0010808975375481422,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,88,2024-12-25 10:01:00+00:00,4.0,4.0,0.0034989444854188643,0.20500782472613457,0.05082124309567981,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,89,2025-01-02 04:31:00+00:00,4.0,2.0,0.0035334248655446393,0.2167449139280125,0.08294887207207502,3,recent_3_losses
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,90,2025-01-04 12:16:00+00:00,4.0,4.0,0.0032057227111748888,0.15258215962441316,0.05701143587485602,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,91,2025-01-15 13:31:00+00:00,4.0,10.0,0.005063811764582492,0.5563380281690141,0.03123465030900152,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,92,2025-01-17 10:01:00+00:00,4.0,10.0,0.004561877167110059,0.4303599374021909,0.0,0,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,93,2025-01-24 05:46:00+00:00,4.0,4.0,0.006427718701457932,0.7660406885758998,0.0,0,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,94,2025-01-30 13:16:00+00:00,4.0,10.0,0.0035256762730793054,0.2112676056338028,0.02474555588766736,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,95,2025-01-31 11:01:00+00:00,4.0,4.0,0.003925534624761952,0.29577464788732394,0.0908767823685721,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,96,2025-02-12 22:16:00+00:00,4.0,3.0,0.00719474929796001,0.8513302034428795,0.052867619768431906,2,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,97,2025-02-17 14:01:00+00:00,4.0,4.0,0.005385125110863518,0.6173708920187794,0.03744645417387049,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,98,2025-02-21 09:16:00+00:00,4.0,2.0,0.004349427451140882,0.37715179968701096,0.1143464393775363,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,99,2025-02-22 15:46:00+00:00,4.0,2.0,0.003973002223213073,0.3051643192488263,0.14152713853811327,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,100,2025-02-23 23:01:00+00:00,4.0,2.0,0.003956314955081905,0.30359937402190923,0.13915998515546668,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,101,2025-03-02 16:31:00+00:00,4.0,2.0,0.017001796012920293,0.9984350547730829,0.16185703948471064,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,102,2025-03-06 04:46:00+00:00,4.0,3.0,0.007546571689633986,0.878716744913928,0.0161332229725909,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,103,2025-03-19 10:31:00+00:00,4.0,10.0,0.0040488488296755365,0.31768388106416273,0.041405781561583255,2,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,104,2025-04-01 06:31:00+00:00,4.0,10.0,0.0034136439814612075,0.18779342723004694,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,105,2025-04-02 15:31:00+00:00,4.0,3.0,0.007907025000037324,0.8967136150234741,0.002313778323643767,2,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,106,2025-04-09 20:46:00+00:00,4.0,3.0,0.014001291047541622,0.9921752738654147,0.04716679598873996,2,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,107,2025-04-12 08:01:00+00:00,4.0,2.0,0.004311977378271422,0.3677621283255086,0.08818432122455733,3,recent_3_losses
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,108,2025-04-14 10:31:00+00:00,4.0,4.0,0.006607908892823077,0.7918622848200313,0.049076174551496266,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,109,2025-04-19 04:16:00+00:00,4.0,2.0,0.0029468615746814863,0.1189358372456964,0.11757828069390774,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,110,2025-04-22 15:01:00+00:00,4.0,2.0,0.009606563785238135,0.9687010954616588,0.11039798274871038,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,111,2025-04-26 08:16:00+00:00,4.0,10.0,0.004270097126536517,0.3599374021909233,0.03329780568909213,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,112,2025-04-28 10:31:00+00:00,4.0,2.0,0.004934312553051322,0.5203442879499217,0.13641652307112972,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,113,2025-05-01 10:16:00+00:00,4.0,2.0,0.003736100194215152,0.24882629107981222,0.15226689102285784,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,114,2025-05-03 21:16:00+00:00,4.0,2.0,0.002436996196040588,0.05712050078247261,0.14208691824212627,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,115,2025-05-08 03:31:00+00:00,4.0,2.0,0.006707330916686208,0.8028169014084507,0.1574886525591247,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,116,2025-05-12 07:01:00+00:00,4.0,4.0,0.006475182861518331,0.769170579029734,0.0,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,117,2025-05-13 16:01:00+00:00,4.0,3.0,0.008406869512397152,0.9256651017214398,0.046896391203734566,2,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,118,2025-05-20 02:16:00+00:00,4.0,3.0,0.007100115555431795,0.8427230046948356,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,119,2025-05-22 09:16:00+00:00,4.0,3.0,0.007109151901824857,0.8442879499217527,0.06753072298343843,2,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,120,2025-05-27 06:01:00+00:00,4.0,2.0,0.004759376102852628,0.47417840375586856,0.11344999309988801,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,121,2025-05-29 00:46:00+00:00,4.0,4.0,0.0053870468336826936,0.6181533646322379,0.06384070091099092,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,122,2025-06-03 01:31:00+00:00,4.0,4.0,0.0050019287155404525,0.5414710485133021,0.09618667326255648,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,123,2025-06-09 16:16:00+00:00,4.0,2.0,0.005166613042030993,0.5727699530516432,0.1533107739146914,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,124,2025-06-10 11:16:00+00:00,4.0,4.0,0.004953519180682684,0.5305164319248826,0.08046901177390664,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,125,2025-06-11 14:16:00+00:00,4.0,3.0,0.006969131462065069,0.8286384976525821,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,126,2025-06-16 05:16:00+00:00,4.0,4.0,0.0038808450688723167,0.2793427230046948,0.0615779989002766,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,127,2025-06-23 22:01:00+00:00,4.0,3.0,0.009769000679567116,0.971830985915493,0.033688000785785266,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,128,2025-06-24 16:31:00+00:00,4.0,3.0,0.007253113022110192,0.8544600938967136,0.0,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,129,2025-06-26 02:46:00+00:00,4.0,4.0,0.005651323810708448,0.6604068857589984,0.019535042992628537,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,130,2025-06-29 22:16:00+00:00,4.0,10.0,0.004117375763864885,0.3317683881064163,0.02443562529498733,2,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,131,2025-07-02 16:01:00+00:00,4.0,4.0,0.006049007615515142,0.7237871674491393,0.0,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,132,2025-07-06 21:31:00+00:00,4.0,10.0,0.004115147054857067,0.3302034428794992,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,133,2025-07-08 17:01:00+00:00,4.0,2.0,0.005840393379812278,0.6987480438184663,0.13557708555338288,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,134,2025-07-09 05:31:00+00:00,4.0,2.0,0.0035880880357122497,0.22769953051643194,0.12405289107710327,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,135,2025-07-10 21:16:00+00:00,4.0,3.0,0.006921872556704117,0.8255086071987481,0.016798108958934632,1,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,136,2025-07-14 03:31:00+00:00,4.0,4.0,0.0053676127285481965,0.6165884194053208,0.0,0,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,137,2025-07-16 14:31:00+00:00,4.0,4.0,0.00617017028866125,0.7355242566510172,0.017640617315428875,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,138,2025-07-17 07:31:00+00:00,4.0,4.0,0.006552536323146966,0.7832550860719875,0.0,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,139,2025-07-17 21:01:00+00:00,4.0,3.0,0.00735856320046047,0.8622848200312989,0.05792037465356059,2,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,140,2025-07-26 02:16:00+00:00,4.0,10.0,0.003767478993167272,0.2566510172143975,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,141,2025-07-27 10:31:00+00:00,4.0,10.0,0.003226439790575894,0.1564945226917058,0.0031400439012719827,2,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,142,2025-08-04 13:31:00+00:00,4.0,10.0,0.004027144838517941,0.31533646322378717,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,143,2025-08-07 10:01:00+00:00,4.0,10.0,0.004389671370338589,0.39123630672926446,0.0,1,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,144,2025-08-08 13:46:00+00:00,4.0,10.0,0.0047435666148078265,0.47183098591549294,0.0,0,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,145,2025-08-09 05:01:00+00:00,4.0,4.0,0.005749673606816453,0.6807511737089202,0.0,0,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,146,2025-08-12 12:31:00+00:00,4.0,4.0,0.00587694511015278,0.7034428794992176,0.0,0,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,147,2025-08-22 14:01:00+00:00,4.0,3.0,0.01072031124387144,0.9827856025039123,0.0,0,atr_pct_rank_gt_80pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,148,2025-08-24 17:01:00+00:00,4.0,10.0,0.005022140414042437,0.5453834115805947,0.0,0,all_raise_conditions_met
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,149,2025-09-03 14:31:00+00:00,4.0,2.0,0.005762430447234678,0.6838810641627543,0.16390076851019186,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,150,2025-09-05 12:16:00+00:00,4.0,2.0,0.003566025016612142,0.2245696400625978,0.17327419353984574,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,151,2025-09-08 13:01:00+00:00,4.0,1.0,0.003378216674021205,0.1838810641627543,0.2129996143830173,3,drawdown_gt_20pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,152,2025-09-10 12:31:00+00:00,4.0,1.0,0.0027031269529790487,0.0837245696400626,0.21589256280235924,3,drawdown_gt_20pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,153,2025-09-12 00:31:00+00:00,4.0,1.0,0.0034646969519287482,0.20109546165884193,0.22318801661920507,3,drawdown_gt_20pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,154,2025-09-28 22:01:00+00:00,4.0,2.0,0.00323520241380949,0.15805946791862285,0.1861117684156206,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,155,2025-09-29 20:31:00+00:00,4.0,2.0,0.003852184740024819,0.27230046948356806,0.17094179220060812,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,156,2025-10-01 08:31:00+00:00,4.0,2.0,0.004386752769317511,0.3904538341158059,0.17510175903662728,1,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,157,2025-10-07 12:46:00+00:00,4.0,4.0,0.0030779302871591285,0.13849765258215962,0.06788541165252804,1,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,158,2025-10-24 04:31:00+00:00,4.0,2.0,0.003781147772707076,0.2605633802816901,0.10704867870841328,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,159,2025-10-26 09:16:00+00:00,4.0,2.0,0.002240012393152779,0.041471048513302036,0.11752219635324701,2,drawdown_gt_10pct
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,160,2025-11-09 14:16:00+00:00,4.0,4.0,0.005762122506406718,0.6830985915492958,0.01824704257356946,2,default_4x
ETHUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,161,2025-11-24 02:01:00+00:00,4.0,3.0,0.007827179241354959,0.8912363067292645,0.0,1,atr_pct_rank_gt_80pct
