symbol,prototype,leverage_mode,stress_case,trade_id,event_id,entry_time,exit_time,entry_price,exit_price,min_trade_price,liquidation_price,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,reason
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,1,BTCUSDT_2024-01-01T18:00:00+00:00,2024-01-01 18:01:00+00:00,2024-01-03 07:45:00+00:00,42883.575,45021.39392,42861.8,38809.635375,10.0,488.26769585791425,0.48826769585791424,1000.0,1488.2676958579143,False,,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,2,BTCUSDT_2024-01-08T11:45:00+00:00,2024-01-08 11:46:00+00:00,2024-01-09 08:45:00+00:00,44293.957019999994,46542.88956,44272.1,33441.937550099996,4.0,296.1504546352126,0.19899004423696517,1488.2676958579143,1784.4181504931269,False,,default_4x
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,3,BTCUSDT_2024-01-09T21:00:00+00:00,2024-01-09 21:01:00+00:00,2024-01-09 21:15:00+00:00,46700.03814,45890.3201,46246.0,31366.858950700003,3.0,-98.12532833574542,-0.05499009764534637,1784.4181504931269,1686.2928221573814,False,,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,4,BTCUSDT_2024-01-11T14:00:00+00:00,2024-01-11 14:01:00+00:00,2024-01-11 16:00:00+00:00,47330.064119999995,46099.07834000001,46488.1,31790.0264006,3.0,-136.56712522199902,-0.08098660175003297,1686.2928221573814,1549.7256969353823,False,,atr_pct_rank_gt_80pct
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,5,BTCUSDT_2024-01-26T10:30:00+00:00,2024-01-26 10:31:00+00:00,2024-01-26 23:45:00+00:00,40327.0638,41798.03872,40281.200000000004,20365.167219000003,2.0,109.89998940622647,0.07091576891546432,1549.7256969353823,1659.6256863416088,False,,drawdown_gt_10pct
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,6,BTCUSDT_2024-01-28T04:45:00+00:00,2024-01-28 04:46:00+00:00,2024-01-28 15:30:00+00:00,42504.29916,42192.15988,42220.1,32090.745865800003,4.0,-55.36537130722215,-0.03336015570430622,1659.6256863416088,1604.2603150343866,False,,default_4x
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,7,BTCUSDT_2024-01-29T15:45:00+00:00,2024-01-29 15:46:00+00:00,2024-01-30 06:30:00+00:00,42117.82188,43290.44018,42109.3,21269.5000494,2.0,86.07645788702979,0.053654919392046904,1604.2603150343866,1690.3367729214165,False,,drawdown_gt_10pct
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,8,BTCUSDT_2024-02-07T17:15:00+00:00,2024-02-07 17:16:00+00:00,2024-02-08 06:45:00+00:00,43277.55378,44441.01002,43264.4,32674.5531039,4.0,174.91708692666202,0.10348061388048256,1690.3367729214165,1865.2538598480785,False,,default_4x
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,9,BTCUSDT_2024-02-09T02:45:00+00:00,2024-02-09 02:46:00+00:00,2024-02-09 22:30:00+00:00,46095.7173,47209.35624,45830.1,41716.624156499995,10.0,431.75388595811785,0.23147191663942376,1865.2538598480785,2297.0077458061965,False,,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,10,BTCUSDT_2024-02-10T20:30:00+00:00,2024-02-10 20:31:00+00:00,2024-02-13 03:30:00+00:00,47591.21634,49790.339940000005,47539.4,43070.0507877,10.0,1037.9143944040475,0.451854982334752,2297.0077458061965,3334.922140210244,False,,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,11,BTCUSDT_2024-02-14T08:45:00+00:00,2024-02-14 08:46:00+00:00,2024-02-15 07:30:00+00:00,49823.36268,51741.549620000005,49813.4,37616.6388234,4.0,499.97818075167066,0.14992199509645837,3334.922140210244,3834.9003209619145,False,,default_4x
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,12,BTCUSDT_2024-02-18T22:00:00+00:00,2024-02-18 22:01:00+00:00,2024-02-19 16:45:00+00:00,51897.77748,51798.73818,51885.0,46967.4886194,10.0,-111.49586206738923,-0.0290739922125075,3834.9003209619145,3723.4044588945253,False,,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,13,BTCUSDT_2024-02-20T13:30:00+00:00,2024-02-20 13:31:00+00:00,2024-02-20 14:40:00+00:00,52369.77186,51810.51482705658,51777.0,47394.643533300004,10.0,-434.65776559130785,-0.11673665066200122,3723.4044588945253,3288.7466933032174,False,,all_raise_conditions_met
BTCUSDT,P4_BREAKOUT_TOP20,adaptive_4x_10x_v1,base,14,BTCUSDT_2024-02-25T20:00:00+00:00,2024-02-25 20:01:00+00:00,2024-02-26 01:00:00+00:00,51720.04194,51564.685,51652.50000000001,26118.621179700003,2.0,-26.32512462355704,-0.008004606945607015,3288.7466933032174,3262.42156867966,False,,drawdown_gt_10pct
