symbol,prototype,leverage_mode,stress_case,trade_id,event_id,entry_time,exit_time,entry_price,exit_price,min_trade_price,liquidation_price,leverage,net_pnl,trade_return,equity_before,equity_after,liquidation,risk_event,reason
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,1,BTCUSDT_2024-01-01T18:00:00+00:00,2024-01-01 18:01:00+00:00,2024-01-03 07:45:00+00:00,42883.575,45021.39392,42861.8,21656.205374999998,2.0,97.65353917158284,0.09765353917158283,1000.0,1097.653539171583,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,2,BTCUSDT_2024-01-08T11:45:00+00:00,2024-01-08 11:46:00+00:00,2024-01-09 08:45:00+00:00,44293.957019999994,46542.88956,44272.1,22368.4482951,2.0,109.21106315830735,0.0994950221184826,1097.653539171583,1206.8646023298902,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,3,BTCUSDT_2024-01-09T21:00:00+00:00,2024-01-09 21:01:00+00:00,2024-01-09 21:15:00+00:00,46700.03814,45890.3201,46246.0,23583.5192607,2.0,-44.24373488455518,-0.03666006509689758,1206.8646023298902,1162.620867445335,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,4,BTCUSDT_2024-01-11T14:00:00+00:00,2024-01-11 14:01:00+00:00,2024-01-11 16:00:00+00:00,47330.064119999995,46099.07834000001,46488.1,23901.6823806,2.0,-62.77114211871548,-0.05399106783335531,1162.620867445335,1099.8497253266196,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,5,BTCUSDT_2024-01-26T10:30:00+00:00,2024-01-26 10:31:00+00:00,2024-01-26 23:45:00+00:00,40327.0638,41798.03872,40281.200000000004,20365.167219000003,2.0,77.99668896299946,0.07091576891546432,1099.8497253266196,1177.8464142896191,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,6,BTCUSDT_2024-01-28T04:45:00+00:00,2024-01-28 04:46:00+00:00,2024-01-28 15:30:00+00:00,42504.29916,42192.15988,42220.1,21464.6710758,2.0,-19.646569888230232,-0.01668007785215311,1177.8464142896191,1158.1998444013889,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,7,BTCUSDT_2024-01-29T15:45:00+00:00,2024-01-29 15:46:00+00:00,2024-01-30 06:30:00+00:00,42117.82188,43290.44018,42109.3,21269.5000494,2.0,62.14311929123777,0.05365491939204688,1158.1998444013889,1220.3429636926267,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,8,BTCUSDT_2024-02-07T17:15:00+00:00,2024-02-07 17:16:00+00:00,2024-02-08 06:45:00+00:00,43277.55378,44441.01002,43264.4,21855.1646589,2.0,63.140919513820215,0.051740306940241274,1220.3429636926267,1283.4838832064468,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,9,BTCUSDT_2024-02-09T02:45:00+00:00,2024-02-09 02:46:00+00:00,2024-02-09 22:30:00+00:00,46095.7173,47209.35624,45830.1,23278.3372365,2.0,59.41809488432132,0.04629438332788476,1283.4838832064468,1342.9019780907681,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,10,BTCUSDT_2024-02-10T20:30:00+00:00,2024-02-10 20:31:00+00:00,2024-02-13 03:30:00+00:00,47591.21634,49790.339940000005,47539.4,24033.5642517,2.0,121.35938991750153,0.09037099646695042,1342.9019780907681,1464.2613680082698,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,11,BTCUSDT_2024-02-14T08:45:00+00:00,2024-02-14 08:46:00+00:00,2024-02-15 07:30:00+00:00,49823.36268,51741.549620000005,49813.4,25160.7981534,2.0,109.76249281723463,0.07496099754822919,1464.2613680082698,1574.0238608255045,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,12,BTCUSDT_2024-02-18T22:00:00+00:00,2024-02-18 22:01:00+00:00,2024-02-19 16:45:00+00:00,51897.77748,51798.73818,51885.0,26208.377627399997,2.0,-9.152631494388343,-0.005814798442501501,1574.0238608255045,1564.8712293311162,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,13,BTCUSDT_2024-02-20T13:30:00+00:00,2024-02-20 13:31:00+00:00,2024-02-20 14:40:00+00:00,52369.77186,51810.51482705658,51777.0,26446.7347893,2.0,-36.53556520588858,-0.023347330132400243,1564.8712293311162,1528.3356641252276,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,14,BTCUSDT_2024-02-25T20:00:00+00:00,2024-02-25 20:01:00+00:00,2024-02-26 01:00:00+00:00,51720.04194,51564.685,51652.50000000001,26118.621179700003,2.0,-12.233726272275712,-0.008004606945607019,1528.3356641252276,1516.1019378529518,False,,baseline_fixed_2x
BTCUSDT,P6_MOMENTUM_OR_BREAKOUT_TOP20,baseline_fixed_2x,base,15,BTCUSDT_2024-02-26T16:00:00+00:00,2024-02-26 16:01:00+00:00,2024-02-29 16:30:00+00:00,52872.77243999999,61918.21388,52777.2,26700.750082199997,2.0,515.4559993228723,0.33998769241918014,1516.1019378529518,2031.557937175824,False,,baseline_fixed_2x
